date,v0,v1,v2,v3,v4,v5,v6,v7
2018-07-23,-8396.214,-3995.348,-3771.8586,3216.6802,-246.85153,10509.057,1452.2489,-7161.066
2018-07-24,-10993.718,-5228.848,-4936.1055,4207.755,-321.858,13758.467,1899.22,-9376.967
2018-07-25,-13378.443,-6389.357,-6028.749,5116.8813,-410.62277,16767.219,2322.1733,-11404.044
2018-07-26,-11412.161,-5423.4854,-5120.088,4369.5,-330.72922,14277.875,1969.6921,-9735.3125
2018-07-27,-10837.149,-5160.622,-4872.442,4147.788,-322.11755,13568.476,1875.9888,-9240.911
2018-07-28,-12013.826,-5733.8745,-5410.0728,4592.8022,-366.21716,15053.762,2082.7769,-10241.896
2018-07-29,-8858.756,-4229.961,-3997.3882,3384.843,-273.74152,11103.807,1541.081,-7547.1274
2018-07-30,-9549.868,-4563.546,-4306.8994,3654.337,-295.11432,11971.241,1660.0424,-8139.227
2018-07-31,-10816.693,-5173.2817,-4884.4595,4131.6626,-339.2263,13564.99,1882.6489,-9215.237
2018-08-01,-11487.977,-5490.9277,-5183.882,4392.57,-356.96466,14402.838,1998.212,-9789.087
2018-08-02,-11390.177,-5427.6553,-5122.177,4357.68,-340.7532,14264.063,1971.5592,-9712.687
2018-08-03,-10003.829,-4769.5845,-4502.6533,3826.5752,-301.74927,12530.738,1733.9027,-8528.599
2018-08-04,-10325.003,-4907.3584,-4634.7847,3952.3354,-300.37372,12918.792,1783.5868,-8806.3125
2018-08-05,-10656.253,-5082.8125,-4798.287,4072.4688,-323.53094,13350.55,1847.3605,-9083.728
2018-08-06,-9590.798,-4576.7124,-4319.073,3671.976,-291.30582,12016.248,1664.0007,-8176.5703
2018-08-07,-12681.423,-6033.598,-5693.0127,4855.674,-371.5913,15871.559,2190.1873,-10817.914
2018-08-08,-11463.457,-5439.3364,-5130.113,4393.9663,-323.649,14332.271,1971.3792,-9785.685
2018-08-09,-11945.735,-5681.022,-5360.1875,4570.511,-348.60443,14948.969,2061.0022,-10190.853
2018-08-10,-12314.308,-5839.4585,-5507.009,4719.842,-344.90198,15392.652,2115.4097,-10513.448
2018-08-11,-12763.599,-6080.799,-5733.9116,4886.6987,-378.85913,15981.182,2205.8767,-10887.79
2018-08-12,-12315.053,-5888.7686,-5556.533,4710.6646,-383.30795,15441.156,2141.5962,-10495.225
2018-08-13,-9381.344,-4451.004,-4199.1104,3599.9941,-264.36093,11728.325,1614.7559,-8008.1445
2018-08-14,-12879.149,-6108.806,-5757.8047,4933.6104,-361.17813,16099.811,2210.332,-10997.049
2018-08-15,-12500.594,-5922.927,-5583.076,4791.205,-345.68417,15620.412,2142.903,-10675.835
2018-08-16,-12597.441,-5977.5083,-5638.173,4828.548,-355.90756,15750.258,2166.7854,-10753.335
2018-08-17,-12109.572,-5724.5103,-5399.4873,4646.5293,-325.55524,15119.54,2072.5193,-10344.419
2018-08-18,-10623.341,-5030.626,-4747.291,4072.204,-293.32275,13273.11,1823.6127,-9070.023
2018-08-19,-11738.8125,-5588.4717,-5272.693,4492.7627,-346.62143,14695.183,2028.5283,-10012.718
2018-08-20,-9515.982,-4545.5337,-4287.3804,3643.8047,-291.56683,11926.121,1651.8212,-8112.901
2018-08-21,-11992.597,-5709.642,-5390.0054,4589.1714,-355.44113,15013.985,2074.6218,-10226.995
2018-08-22,-12277.13,-5843.0503,-5516.836,4701.6597,-362.12994,15367.908,2124.1206,-10470.119
2018-08-23,-12063.308,-5755.5522,-5433.0225,4613.8037,-366.80475,15114.184,2092.5771,-10283.274
2018-08-24,-11893.792,-5670.653,-5352.799,4550.3765,-358.45724,14897.827,2061.273,-10140.296
2018-08-25,-9845.1875,-4676.1807,-4417.0254,3769.3008,-284.20563,12315.567,1699.6055,-8397.768
2018-08-26,-12206.234,-5834.9053,-5502.0527,4667.5503,-377.60968,15302.451,2118.7395,-10405.346
2018-08-27,-9909.916,-4735.2954,-4466.702,3793.9487,-305.01614,12421.5,1721.1471,-8447.937
2018-08-28,-11550.587,-5539.387,-5227.9136,4412.7354,-372.55457,14498.738,2016.8453,-9837.171
2018-08-29,-10498.033,-5001.892,-4723.5093,4014.3547,-314.89163,13147.25,1818.7092,-8949.81
2018-08-30,-12663.581,-6055.031,-5711.5576,4841.134,-393.675,15877.839,2200.082,-10793.285
2018-08-31,-10162.777,-4849.486,-4579.69,3885.4094,-310.3788,12734.321,1764.4127,-8661.471
2018-09-01,-9928.581,-4734.803,-4472.6294,3795.7542,-301.4852,12438.449,1723.1025,-8461.973
2018-09-02,-11007.026,-5264.266,-4971.217,4205.7876,-345.23215,13803.604,1916.6555,-9376.999
2018-09-03,-9775.582,-4683.16,-4416.1143,3740.2368,-309.63367,12264.344,1702.6624,-8330.218
