cluster,4_movements,counter
0,"[49, 71, 62, 54]",0.0034762456546929316
0,"[49, 49, 61, 71]",0.003411870735161581
0,"[61, 71, 52, 76]",0.0033474958156302303
0,"[61, 71, 52, 58]",0.0031543710570361787
0,"[49, 61, 52, 202]",0.0031543710570361787
0,"[49, 71, 54, 59]",0.0031543710570361787
0,"[49, 61, 52, 201]",0.0031543710570361787
0,"[49, 61, 61, 71]",0.0029612462984421268
0,"[49, 71, 63, 54]",0.0028968713789107765
0,"[49, 52, 63, 54]",0.0028968713789107765
0,"[49, 61, 63, 54]",0.0027681215398480752
0,"[49, 71, 52, 201]",0.0027681215398480752
0,"[49, 61, 58, 62]",0.002639371700785374
0,"[61, 71, 54, 59]",0.002639371700785374
0,"[49, 61, 58, 42]",0.002510621861722673
0,"[49, 71, 58, 54]",0.002510621861722673
0,"[49, 61, 75, 54]",0.0024462469421913224
0,"[49, 61, 201, 62]",0.0024462469421913224
0,"[61, 71, 52, 75]",0.0024462469421913224
0,"[49, 52, 62, 63]",0.0024462469421913224
0,"[49, 71, 52, 59]",0.002317497103128621
0,"[49, 61, 62, 63]",0.002317497103128621
0,"[49, 52, 62, 54]",0.0022531221835972704
0,"[49, 52, 42, 59]",0.0022531221835972704
0,"[49, 61, 63, 59]",0.0021243723445345695
0,"[49, 61, 62, 42]",0.0021243723445345695
0,"[49, 54, 42, 59]",0.0021243723445345695
0,"[71, 52, 62, 63]",0.002059997425003219
0,"[49, 71, 75, 58]",0.001995622505471868
0,"[61, 52, 54, 59]",0.001995622505471868
0,"[49, 61, 76, 54]",0.0018668726664091669
0,"[49, 61, 63, 42]",0.0018668726664091669
0,"[49, 61, 58, 202]",0.0017381228273464658
0,"[49, 71, 63, 59]",0.0017381228273464658
0,"[61, 71, 52, 63]",0.0017381228273464658
0,"[61, 71, 52, 201]",0.0016737479078151151
0,"[49, 61, 71, 71]",0.0016093729882837647
0,"[49, 71, 75, 62]",0.0016093729882837647
0,"[49, 52, 75, 62]",0.0016093729882837647
0,"[49, 71, 62, 42]",0.0016093729882837647
0,"[49, 61, 76, 58]",0.001544998068752414
0,"[49, 61, 75, 58]",0.0014806231492210634
0,"[49, 49, 61, 52]",0.001416248229689713
0,"[49, 71, 63, 42]",0.001416248229689713
0,"[49, 61, 75, 62]",0.0013518733101583623
0,"[49, 61, 62, 202]",0.0013518733101583623
0,"[61, 71, 62, 63]",0.0013518733101583623
0,"[71, 52, 75, 62]",0.0013518733101583623
0,"[71, 52, 54, 42]",0.0012874983906270116
0,"[49, 61, 62, 59]",0.0012874983906270116
0,"[49, 61, 201, 58]",0.0012231234710956612
0,"[61, 52, 62, 54]",0.0012231234710956612
0,"[49, 61, 75, 42]",0.0011587485515643105
0,"[61, 71, 42, 59]",0.0011587485515643105
0,"[61, 71, 52, 42]",0.0011587485515643105
0,"[71, 52, 62, 54]",0.0010943736320329599
