date,v0,v1,v2,v3,v4,v5,v6,v7
2018-09-26,14602.02,5824.8906,-25965.066,4629.1704,6163.518,-17717.95,-426.94394,20588.791
2018-09-27,12098.393,4820.3193,-21490.533,3846.3374,5095.542,-14686.452,-342.0955,17050.545
2018-09-28,11584.826,4620.285,-20597.145,3674.9004,4889.406,-14058.662,-335.62076,16333.351
2018-09-29,17156.06,6834.7485,-30467.342,5455.7734,7219.5493,-20826.521,-484.5448,24177.178
2018-09-30,17202.021,6863.5117,-30590.816,5452.2964,7261.0415,-20872.924,-503.40665,24257.043
2018-10-01,11983.364,4783.834,-21321.559,3792.1523,5064.0103,-14536.192,-358.19342,16901.297
2018-10-02,15756.88,6288.0728,-28029.32,4990.9727,6657.045,-19117.104,-464.68948,22220.799
2018-10-03,14582.899,5821.551,-25948.832,4615.5127,6165.1025,-17690.738,-433.79156,20568.008
2018-10-04,14472.361,5776.679,-25748.244,4581.587,6115.6987,-17556.88,-429.9967,20410.887
2018-10-05,14383.251,5724.556,-25521.9,4584.1885,6042.2715,-17466.398,-395.37488,20261.873
2018-10-06,17848.412,7112.859,-31702.852,5673.614,7513.0117,-21666.738,-505.38898,25156.42
2018-10-07,9484.871,3793.0747,-16906.068,2990.4656,4026.1206,-11500.552,-292.72293,13387.462
2018-10-08,8456.397,3375.853,-15046.661,2676.172,3574.1592,-10258.127,-252.3318,11926.966
2018-10-09,15183.547,6059.84,-27011.725,4808.349,6416.023,-18420.941,-448.8137,21413.074
2018-10-10,15779.63,6297.4927,-28071.66,4997.7188,6667.9893,-19144.639,-465.51266,22253.453
2018-10-11,15935.53,6358.904,-28344.904,5048.2886,6731.119,-19334.123,-469.43546,22472.021
2018-10-12,16672.861,6645.161,-29621.656,5296.775,7023.0776,-20237.016,-476.205,23500.408
2018-10-13,16509.271,6559.335,-29246.176,5281.579,6908.4976,-20058.154,-435.233,23240.203
2018-10-14,17816.168,7105.7124,-31672.326,5650.8022,7514.5737,-21619.309,-518.67194,25118.684
2018-10-15,10816.635,4319.7295,-19253.746,3420.3752,4576.203,-13120.033,-325.0336,15258.361
2018-10-16,15531.618,6194.362,-27612.695,4926.357,6553.1514,-18847.328,-451.54514,21897.605
2018-10-17,15384.831,6140.354,-27370.727,4871.829,6501.689,-18665.07,-454.91473,21697.232
2018-10-18,16160.915,6447.299,-28739.805,5122.5493,6823.3286,-19609.242,-473.03357,22787.7
2018-10-19,13631.846,5437.2964,-24238.088,4322.8203,5753.411,-16541.625,-397.01587,19220.117
2018-10-20,18677.795,7426.4297,-33108.586,5965.647,7826.2607,-22687.553,-502.29108,26300.664
2018-10-21,17668.07,7050.316,-31425.516,5596.6353,7461.4297,-21435.39,-521.8253,24915.064
2018-10-22,11753.264,4694.349,-20922.312,3715.2314,4972.5176,-14255.027,-355.10968,16580.24
2018-10-23,15648.044,6243.7935,-27831.232,4958.0376,6608.11,-18985.78,-460.21255,22066.023
2018-10-24,15027.044,5995.586,-26724.295,4762.8037,6344.5156,-18233.693,-439.74786,21189.908
2018-10-25,15068.226,6013.965,-26807.633,4771.705,6368.17,-18281.143,-445.245,21250.742
2018-10-26,14952.28,5966.0015,-26593.324,4737.643,6314.091,-18141.463,-439.90262,21084.598
2018-10-27,13464.988,5364.5913,-23915.166,4281.47,5668.6104,-16345.713,-380.33118,18976.127
2018-10-28,14978.569,5980.1665,-26654.889,4740.6724,6333.5527,-18171.521,-444.573,21127.312
2018-10-29,7539.397,3011.189,-13421.509,2383.683,3190.5518,-9144.793,-226.78351,10635.773
2018-10-30,15366.06,6127.44,-27312.703,4876.2573,6479.5405,-18648.146,-443.96906,21663.012
2018-10-31,16621.525,6637.121,-29583.252,5257.551,7030.474,-20162.014,-497.76138,23445.78
2018-11-01,16826.45,6696.3438,-29852.094,5364.277,7064.6543,-20433.998,-461.51813,23702.654
2018-11-02,21426.564,8487.211,-37834.64,6906.927,8894.085,-26063.523,-510.8488,30125.83
2018-11-03,20269.342,8054.283,-35907.004,6483.515,8479.881,-24626.14,-535.5621,28534.664
2018-11-04,8577.733,3433.4358,-15300.447,2698.37,3646.038,-10396.751,-271.7547,12111.287
2018-11-05,5447.2036,2177.4238,-9705.55,1719.22,2310.4114,-6605.87,-166.19307,7687.151
2018-11-06,12095.787,4835.7686,-21553.113,3815.9478,5130.2134,-14667.235,-371.57114,17070.438
2018-11-07,11374.326,4545.8076,-20261.695,3591.1963,4821.3506,-13794.086,-346.32214,16050.142
2018-11-08,12633.223,5047.413,-22497.547,3991.2307,5351.066,-15321.995,-382.40756,17824.293
2018-11-09,12615.741,5034.4834,-22443.357,3996.74,5332.1973,-15307.247,-370.10623,17791.348
2018-11-10,18852.48,7502.4214,-33443.43,6010.7925,7912.5312,-22894.643,-516.8416,26556.207
2018-11-11,17737.736,7078.9976,-31552.07,5617.152,7491.7427,-21518.967,-525.66205,25014.498
2018-11-12,8902.578,3558.591,-15857.982,2808.6458,3771.0383,-10794.084,-275.26617,12562.61
2018-11-13,12794.143,5112.4736,-22788.271,4041.02,5422.1465,-15516.995,-387.67484,18052.623
2018-11-14,10404.518,4159.4556,-18538.658,3282.6196,4412.324,-12616.471,-319.4997,14683.338
2018-11-15,12273.873,4904.6997,-21861.768,3876.3684,5201.5234,-14885.7,-372.44415,17318.635
2018-11-16,14881.549,5937.281,-26466.734,4717.4336,6285.0728,-18058.07,-433.80188,20984.656
2018-11-17,17315.686,6903.505,-30771.66,5497.433,7297.7715,-21015.451,-498.041,24409.545
2018-11-18,15625.611,6242.7217,-27824.87,4936.907,6617.3228,-18951.215,-473.0496,22045.809
2018-11-19,7859.987,3142.4714,-14004.099,2478.8105,3331.6255,-9529.749,-243.49841,11092.417
2018-11-20,9056.923,3618.2698,-16129.12,2862.3533,3837.4668,-10985.659,-272.21176,12778.332
2018-11-21,11468.718,4587.8467,-20447.535,3613.2935,4870.844,-13904.411,-356.83548,16189.53
2018-11-22,8107.5337,3241.6018,-14449.219,2557.6702,3441.0798,-9831.635,-248.2086,11442.619
2018-11-23,8231.4795,3287.3525,-14656.392,2604.1619,3487.6262,-9986.651,-243.47514,11612.436
2018-11-24,17152.299,6838.9224,-30485.633,5443.3145,7231.794,-20815.176,-496.40436,24179.8
2018-11-25,12572.953,5017.687,-22367.969,3982.555,5314.219,-15254.83,-369.73862,17731.328
2018-11-26,9604.852,3842.0173,-17123.193,3026.3638,4078.3389,-11644.731,-298.7699,13558.064
2018-11-27,8488.221,3392.492,-15123.771,2680.5925,3601.5942,-10295.386,-256.10342,11978.29
2018-11-28,11075.6875,4430.901,-19748.617,3489.1843,4705.3677,-13428.025,-344.45285,15635.238
2018-11-29,8940.199,3573.8804,-15930.739,2821.5542,3793.305,-10842.091,-272.38718,12616.918
2018-11-30,10941.038,4367.3726,-19470.668,3464.686,4629.11,-13275.196,-321.25534,15431.664
2018-12-01,15944.453,6356.6133,-28335.87,5062.0615,6721.2495,-19351.13,-458.54645,22476.293
2018-12-02,5277.3174,2110.1443,-9405.766,1664.5798,2240.1404,-6399.427,-161.81264,7448.3677
2018-12-03,4409.26,1762.7025,-7858.0444,1391.6624,1871.9316,-5347.6,-133.78008,6222.854
2018-12-04,5771.289,2308.6958,-10290.295,1818.4996,2451.9487,-6997.3623,-178.9112,8147.0176
2018-12-05,7298.6504,2917.0337,-13003.095,2304.6206,3095.4756,-8851.964,-221.2059,10299.377
2018-12-06,9059.445,3616.816,-16122.927,2867.355,3832.393,-10990.747,-268.4997,12778.253
2018-12-07,14221.535,5673.746,-25291.488,4507.534,6004.792,-17255.877,-416.57114,20053.283
2018-12-08,16595.59,6611.2246,-29471.55,5277.192,6983.389,-20145.379,-469.79648,23386.793
2018-12-09,18134.416,7237.029,-32256.6,5742.935,7658.587,-22000.021,-537.6232,25573.406
2018-12-10,7473.492,2988.515,-13319.636,2356.487,3171.2864,-9061.626,-230.78969,10548.121
2018-12-11,6751.248,2697.293,-12024.657,2133.7263,2862.113,-8189.4033,-202.20178,9525.673
2018-12-12,9659.46,3865.884,-17227.824,3039.634,4104.7275,-11708.422,-305.0192,13637.865
2018-12-13,7983.463,3193.4307,-14233.263,2515.739,3390.6965,-9679.398,-247.63535,11269.437
2018-12-14,10057.342,4016.666,-17905.354,3180.7573,4258.364,-12200.272,-300.16254,14187.963
2018-12-15,12850.736,5121.0273,-22830.662,4083.8843,5414.3394,-15598.881,-364.9726,18112.21
2018-12-16,10921.442,4366.393,-19461.03,3445.2498,4632.3525,-13243.101,-335.73035,15413.279
2018-12-17,5189.24,2076.3997,-9254.041,1633.9208,2205.031,-6290.7676,-162.46542,7326.027
2018-12-18,6055.707,2422.4812,-10798.1875,1908.334,2573.704,-7342.609,-187.04584,8548.663
2018-12-19,5443.5933,2177.4756,-9705.809,1715.5883,2312.856,-6600.3696,-168.1941,7684.304
2018-12-20,6494.253,2598.0457,-11580.623,2046.2655,2760.2615,-7874.1675,-200.91745,9167.919
2018-12-21,8061.5967,3222.3345,-14364.208,2544.9595,3420.2817,-9777.101,-244.68367,11376.596
2018-12-22,11263.007,4499.912,-20058.277,3558.765,4771.858,-13660.797,-339.83392,15891.166
2018-12-23,12256.829,4896.4634,-21825.385,3873.8184,5191.0947,-14866.769,-368.84726,17292.615
2018-12-24,7699.9463,3078.5496,-13720.201,2428.5354,3265.134,-9336.198,-237.7181,10866.83
2018-12-26,9559.872,3815.0884,-17008.115,3028.7031,4041.7344,-11599.764,-279.88907,13482.077
2018-12-27,16667.035,6638.292,-29591.037,5303.764,7009.182,-20235.088,-466.92447,23485.77
2018-12-28,20293.676,8068.748,-35968.418,6482.518,8499.021,-24650.629,-545.53925,28575.62
2018-12-29,20562.707,8183.7104,-36479.74,6554.45,8631.248,-24970.328,-565.8611,28966.14
2018-12-30,19301.455,7672.3467,-34205.15,6169.143,8082.78,-23447.865,-514.2221,27176.08
